,Name,contract_expiration_date,market_value_in_eur,current_club_domestic_competition_id,date_of_birth
3015,Stanley Nsoki,2027-06-30 00:00:00,3000000.0,L1,1999-04-09
3016,Myziane Maolida,2024-06-30 00:00:00,700000.0,SC1,1999-02-14
3017,Evan Ndicka,2028-06-30 00:00:00,24000000.0,IT1,1999-08-20
3018,Guilherme Schettine,2026-06-30 00:00:00,800000.0,RU1,1995-10-10
3019,Tetê,2027-06-30 00:00:00,20000000.0,TR1,2000-02-15
3020,Marash Kumbulla,2024-06-30 00:00:00,7500000.0,IT1,2000-02-08
3021,Ivan Oleynikov,2026-06-30 00:00:00,1500000.0,RU1,1998-08-24
3022,Carlens Arcus,2025-06-30 00:00:00,800000.0,NL1,1996-06-28
3023,Dimitry Bertaud,2025-06-30 00:00:00,1200000.0,FR1,1998-06-06
3024,Jaka Bijol,2027-06-30 00:00:00,10000000.0,IT1,1999-02-05
3025,Vanja Drkusic,2025-06-30 00:00:00,3000000.0,RU1,1999-10-30
3026,Zan Rogelj,2027-06-30 00:00:00,800000.0,BE1,1999-11-25
3027,Vinicius Junior,2027-06-30 00:00:00,150000000.0,ES1,2000-07-12
3028,Mads Bech Sörensen,2027-06-30 00:00:00,2500000.0,DK1,1999-01-07
3029,Carlos Soler,2027-06-30 00:00:00,20000000.0,FR1,1997-01-02
3030,Guus Til,2026-06-30 00:00:00,8500000.0,NL1,1997-12-22
3031,Dani Silva,2028-06-30 00:00:00,2000000.0,IT1,2000-04-11
3032,Danil Krugovoy,2024-06-30 00:00:00,2000000.0,RU1,1998-05-28
3033,Amine Harit,2027-06-30 00:00:00,15000000.0,FR1,1997-06-18
3034,Ibrahima Sissoko,2024-06-30 00:00:00,5000000.0,FR1,1997-10-27
3035,Jimmy Marín,2024-06-30 00:00:00,800000.0,RU1,1997-10-08
3036,Mateo Stamatov,2026-06-30 00:00:00,700000.0,RU1,1999-03-22
3037,Maracás,2026-06-30 00:00:00,600000.0,PO1,1994-04-27
3038,Lucas Martínez Quarta,2025-06-30 00:00:00,14000000.0,IT1,1996-05-10
3039,Brian Mansilla,2026-06-30 00:00:00,1200000.0,RU1,1997-04-16
3040,Adryelson,2028-06-30 00:00:00,8000000.0,FR1,1998-03-23
3041,Gijs Smal,2024-06-30 00:00:00,6000000.0,NL1,1997-08-31
3042,Mikkel Pedersen,2025-06-30 00:00:00,350000.0,DK1,1996-01-07
3043,Christian Bassogog,2025-06-30 00:00:00,1500000.0,TR1,1995-10-18
3044,Oliver Valaker Edvardsen,2025-06-30 00:00:00,1800000.0,NL1,1999-03-19
3045,Kristijan Jakic,2024-06-30 00:00:00,5500000.0,L1,1997-05-14
3046,Elves Baldé,2025-06-30 00:00:00,250000.0,PO1,1999-10-02
3047,Ismail Jakobs,2026-06-30 00:00:00,8000000.0,FR1,1999-08-17
3048,Pedro Álvaro,2025-06-30 00:00:00,1200000.0,PO1,2000-03-02
3049,Benny,2024-06-30 00:00:00,400000.0,PO1,2000-03-27
3050,André Almeida,2028-06-30 00:00:00,20000000.0,ES1,2000-05-30
3051,Romário Baró,2026-06-30 00:00:00,1500000.0,PO1,2000-01-25
3052,Joel Asoro,2027-06-30 00:00:00,1500000.0,FR1,1999-04-27
3053,German Penkov,2024-06-30 00:00:00,300000.0,UKR1,1994-05-26
3054,Daniil Utkin,2026-06-30 00:00:00,6000000.0,RU1,1999-10-12
3055,Yasir Subaşı,2025-06-30 00:00:00,125000.0,TR1,1996-01-01
3056,Kristijan Bistrovic,2024-06-30 00:00:00,2000000.0,RU1,1998-04-09
3057,Ibrahim Sangaré,2028-06-30 00:00:00,32000000.0,GB1,1997-12-02
3058,Jasmin Celikovic,2024-06-30 00:00:00,600000.0,RU1,1999-01-07
3059,Dmytro Ivanisenya,2024-06-30 00:00:00,800000.0,RU1,1994-01-11
3060,Carles Soria,2025-06-30 00:00:00,800000.0,GR1,1996-10-08
3061,Mathías Olivera,2027-06-30 00:00:00,17000000.0,IT1,1997-10-31
3062,Michael Folorunsho,2024-06-30 00:00:00,4000000.0,IT1,1998-02-07
3063,Selim Amallah,2024-06-30 00:00:00,2500000.0,ES1,1996-11-15
3064,Sergio Córdova,2024-06-30 00:00:00,1800000.0,RU1,1997-08-09
3065,Anel Ahmedhodzic,2026-06-30 00:00:00,18000000.0,GB1,1999-03-26
3066,Al-Musrati,2027-06-30 00:00:00,16000000.0,TR1,1996-04-06
3067,Aitor Ruibal,2025-06-30 00:00:00,5000000.0,ES1,1996-03-22
3068,Yangel Herrera,2027-06-30 00:00:00,20000000.0,ES1,1998-01-07
3069,Lance Duijvestijn,2026-06-30 00:00:00,500000.0,NL1,1999-01-15
3070,Franco Russo,2024-06-30 00:00:00,900000.0,BE1,1994-10-25
3071,Richarlison,2027-06-30 00:00:00,35000000.0,GB1,1997-05-10
3072,Gerzino Nyamsi,2027-06-30 00:00:00,5000000.0,RU1,1997-01-22
3073,Noah Fadiga,2026-06-30 00:00:00,1000000.0,BE1,1999-12-03
3074,Kirill Zaika,2024-06-30 00:00:00,700000.0,RU1,1992-10-07
3075,Deian Sorescu,2024-06-30 00:00:00,1200000.0,TR1,1997-08-29
3076,Matheus Reis,2025-06-30 00:00:00,8000000.0,PO1,1995-02-18
3077,Edgaras Utkus,2026-06-30 00:00:00,800000.0,BE1,2000-06-22
3078,Aleksey Gritsaenko,2024-12-31 00:00:00,1000000.0,RU1,1995-05-25
3079,Ruslan Magal,2024-06-30 00:00:00,400000.0,RU1,1991-09-24
3080,Kirill Malyarov,2024-06-30 00:00:00,700000.0,RU1,1997-03-07
3081,Arthur Desmas,2025-06-30 00:00:00,2000000.0,FR1,1994-04-07
3082,Igor,2027-06-30 00:00:00,17000000.0,GB1,1998-02-07
3083,Yevgeniy Morozko,2024-06-30 00:00:00,300000.0,UKR1,1993-02-15
3084,Yevgen Zaporozhets,2025-06-30 00:00:00,400000.0,UKR1,1994-09-20
3085,Santi Comesaña,2027-06-30 00:00:00,5000000.0,ES1,1996-10-05
3086,Artem Makarchuk,2024-06-30 00:00:00,2500000.0,RU1,1995-11-09
3087,Demeaco Duhaney,2027-06-30 00:00:00,325000.0,TR1,1998-10-13
3088,Nihad Mujakic,2026-06-30 00:00:00,2300000.0,TR1,1998-04-15
3089,Emmanuel Sabbi,2027-06-30 00:00:00,800000.0,FR1,1997-12-24
3090,Adrián Riera,2025-06-30 00:00:00,500000.0,GR1,1996-04-19
3091,Daniel Mancini,2026-06-30 00:00:00,3000000.0,GR1,1996-11-11
3092,Fabricio Alvarenga,2024-06-30 00:00:00,200000.0,UKR1,1996-02-17
3093,Steven Benda,2026-06-30 00:00:00,1000000.0,GB1,1998-10-01
3094,Mehmet Yeşil,2027-06-30 00:00:00,900000.0,TR1,1998-05-31
3095,Danil Prutsev,2026-06-30 00:00:00,4000000.0,RU1,2000-03-25
3096,Nail Umyarov,2026-06-30 00:00:00,2500000.0,RU1,2000-06-27
3097,Konstantin Kuchaev,2024-06-30 00:00:00,2500000.0,RU1,1998-03-18
3098,Alexis Saelemaekers,2024-06-30 00:00:00,10000000.0,IT1,1999-06-27
3099,Mike Trésor,2024-06-30 00:00:00,15000000.0,GB1,1999-05-28
3100,Albert Sambi Lokonga,2024-05-31 00:00:00,12000000.0,GB1,1999-10-22
3101,William Balikwisha,2025-06-30 00:00:00,2000000.0,BE1,1999-05-12
3102,Bruce Anderson,2024-05-31 00:00:00,550000.0,SC1,1998-09-23
3103,Vasilios Mantzis,2025-06-30 00:00:00,450000.0,GR1,1991-12-04
3104,Cédric Zesiger,2027-06-30 00:00:00,7500000.0,L1,1998-06-24
3105,Kerem Aktürkoğlu,2026-06-30 00:00:00,17000000.0,TR1,1998-10-21
3106,Maksim Nenakhov,2028-06-30 00:00:00,2500000.0,RU1,1998-12-13
3107,Roman Goncharenko,2024-06-30 00:00:00,300000.0,UKR1,1993-11-16
3108,Daniel Azevedo,,50000.0,PO1,1998-02-12
3109,Gonçalo Costa,2025-06-30 00:00:00,600000.0,PO1,2000-02-18
3110,Kelechi Nwakali,2025-06-30 00:00:00,800000.0,PO1,1998-06-05
3111,Denys Antyukh,2025-06-30 00:00:00,700000.0,UKR1,1997-07-30
3112,Juninho,2026-06-30 00:00:00,1000000.0,DK1,1995-02-01
3113,João Correia,2025-06-30 00:00:00,700000.0,PO1,1996-09-05
3114,Mark Spenkelink,2024-06-30 00:00:00,125000.0,NL1,1997-01-27
3115,Kikas,2025-06-30 00:00:00,500000.0,PO1,1998-09-17
3116,Tino Kadewere,2024-06-30 00:00:00,2500000.0,FR1,1996-01-05
3117,Jules Van Cleemput,2024-06-30 00:00:00,700000.0,BE1,1997-04-11
3118,Jakub Moder,2025-06-30 00:00:00,10000000.0,GB1,1999-04-07
3119,Luca Kilian,2025-06-30 00:00:00,2500000.0,L1,1999-09-01
3120,Alexis Claude-Maurice,2024-06-30 00:00:00,4000000.0,FR1,1998-06-06
3121,Andreas Smed,2024-06-30 00:00:00,300000.0,DK1,1997-03-19
3122,Fabien Centonze,2024-06-30 00:00:00,3000000.0,IT1,1996-01-16
3123,Gabriel Suazo,2026-06-30 00:00:00,3000000.0,FR1,1997-08-09
3124,Alberto Dossena,2027-06-30 00:00:00,4000000.0,IT1,1998-10-13
3125,Jordan Amissah,2024-06-30 00:00:00,250000.0,GB1,2001-08-02
3126,Regan Charles-Cook,2025-06-30 00:00:00,700000.0,BE1,1997-02-14
3127,Karol Fila,2025-06-30 00:00:00,800000.0,FR1,1998-06-13
3128,Aiden O'Neill,2027-06-30 00:00:00,1200000.0,BE1,1998-07-04
3129,Axel Disasi,2029-06-30 00:00:00,42000000.0,GB1,1998-03-11
3130,Julien Laporte,2025-06-30 00:00:00,2000000.0,FR1,1993-11-04
3131,Okechukwu Azubuike,2025-06-30 00:00:00,225000.0,TR1,1997-04-19
3132,Silvester van der Water,2024-06-30 00:00:00,500000.0,NL1,1996-09-30
3133,Alessandro Buongiorno,2028-06-30 00:00:00,22000000.0,IT1,1999-06-06
3134,Riccardo Sottil,2026-06-30 00:00:00,8000000.0,IT1,1999-06-03
3135,Lassana Coulibaly,2026-06-30 00:00:00,4500000.0,IT1,1996-04-10
3136,Yusuf Yazıcı,2024-06-30 00:00:00,10000000.0,FR1,1997-01-29
3137,Sam Lammers,2024-06-30 00:00:00,2000000.0,NL1,1997-04-30
3138,Danilho Doekhi,2025-06-30 00:00:00,17000000.0,L1,1998-06-30
3139,Luka Ivanusec,2028-06-30 00:00:00,12000000.0,NL1,1998-11-26
3140,Lovro Majer,2028-06-30 00:00:00,25000000.0,L1,1998-01-17
3141,Doğucan Haspolat,2027-06-30 00:00:00,1800000.0,BE1,2000-02-11
3142,Daiki Hashioka,,2000000.0,GB1,1999-05-17
3143,Etienne Vaessen,2024-06-30 00:00:00,1000000.0,NL1,1995-07-26
3144,Benaissa Benamar,2024-06-30 00:00:00,700000.0,NL1,1997-04-08
3145,Szymon Zurkowski,2024-06-30 00:00:00,2000000.0,IT1,1997-09-25
3146,Scott Tiffoney,2025-05-31 00:00:00,350000.0,SC1,1998-08-26
3147,Leon Bailey,2027-06-30 00:00:00,30000000.0,GB1,1997-08-09
3148,César Montes,2028-06-30 00:00:00,5000000.0,ES1,1997-02-24
3149,Kevin Tshiembe,2025-06-30 00:00:00,2000000.0,DK1,1997-03-31
3150,Lucas Taylor,2024-06-30 00:00:00,600000.0,UKR1,1995-04-10
3151,Tom Vandenberghe,2026-06-30 00:00:00,750000.0,BE1,1992-08-17
3152,Fraser Hornby,2027-06-30 00:00:00,1800000.0,L1,1999-09-13
3153,Yoane Wissa,2026-06-30 00:00:00,25000000.0,GB1,1996-09-03
3154,Anthony Ralston,2027-05-31 00:00:00,1800000.0,SC1,1998-11-16
3155,Nico Schlotterbeck,2027-06-30 00:00:00,35000000.0,L1,1999-12-01
3156,Omar Traoré,2026-06-30 00:00:00,1500000.0,L1,1998-02-04
3157,Bahadır Güngördü,2024-06-30 00:00:00,600000.0,TR1,1996-01-16
3158,Maximilian Bauer,2027-06-30 00:00:00,3500000.0,L1,2000-02-09
3159,Louka Prip,2025-06-30 00:00:00,1400000.0,TR1,1997-06-29
3160,Mateu Morey Bauzà,2024-06-30 00:00:00,800000.0,L1,2000-03-02
3161,Josep Martínez,,4000000.0,IT1,1998-05-27
3162,Kike Saverio,2025-06-30 00:00:00,200000.0,GR1,1999-06-19
3163,Ricard Sánchez,2025-06-30 00:00:00,2500000.0,ES1,2000-02-22
3164,Cafú Phete,2024-06-30 00:00:00,400000.0,PO1,1994-04-04
3165,Levent Mercan,2026-06-30 00:00:00,3000000.0,TR1,2000-12-10
3166,Auston Trusty,2027-06-30 00:00:00,8000000.0,GB1,1998-08-12
3167,Nicolò Casale,2027-06-30 00:00:00,20000000.0,IT1,1998-02-14
3168,Lefteris Lyratzis,2024-06-30 00:00:00,1500000.0,GR1,2000-02-22
3169,Nedim Bajrami,,6000000.0,IT1,1999-02-28
3170,Federico Ravaglia,2026-06-30 00:00:00,450000.0,IT1,1999-11-11
3171,Mustafa Eskihellaç,2025-06-30 00:00:00,1400000.0,TR1,1997-05-05
3172,Kobamelo Kodisang,2027-06-30 00:00:00,1500000.0,PO1,1999-08-28
3173,Antonis Tsiftsis,2025-06-30 00:00:00,400000.0,GR1,1999-07-21
3174,Arthur Cabral,2028-06-30 00:00:00,16000000.0,PO1,1998-04-25
3175,Juan Iglesias,2026-06-30 00:00:00,2500000.0,ES1,1998-07-03
3176,Eric Curbelo,2024-06-30 00:00:00,900000.0,ES1,1994-01-14
3177,Jonas Wind,2026-06-30 00:00:00,25000000.0,L1,1999-02-07
3178,Mads Roerslev,2026-06-30 00:00:00,8000000.0,GB1,1999-06-24
3179,Hamed Junior Traorè,2024-06-30 00:00:00,18000000.0,IT1,2000-02-16
3180,Viv Solomon-Otabor,2024-06-30 00:00:00,500000.0,UKR1,1996-01-02
3181,Muammer Sarıkaya,2024-06-30 00:00:00,425000.0,TR1,1998-02-09
3182,Xesc Regis,2025-06-30 00:00:00,600000.0,GR1,1996-09-30
3183,Lucas Lovat,2027-06-30 00:00:00,600000.0,RU1,1997-01-15
3184,Mert Çetin,2024-06-30 00:00:00,850000.0,TR1,1997-01-01
3185,Domingos Quina,2024-06-30 00:00:00,1800000.0,PO1,1999-11-18
3186,Igor Silva,2026-06-30 00:00:00,1200000.0,FR1,1996-08-21
3187,Patric Pfeiffer,2027-06-30 00:00:00,3000000.0,L1,1999-08-20
3188,Derrick Köhn,2026-06-30 00:00:00,3000000.0,TR1,1999-02-04
3189,Aleksandr Ektov,2026-06-30 00:00:00,800000.0,RU1,1996-01-30
3190,Nicolò Zaniolo,2024-06-30 00:00:00,25000000.0,GB1,1999-07-02
3191,Noah Weißhaupt,,7000000.0,L1,2001-09-20
3192,Hjalmar Ekdal,2027-06-30 00:00:00,7000000.0,GB1,1998-10-21
3193,Antonino Gallo,2026-06-30 00:00:00,2500000.0,IT1,2000-01-05
3194,Tommaso Pobega,2027-06-30 00:00:00,12000000.0,IT1,1999-07-15
3195,Gabriele Zappa,2025-06-30 00:00:00,2000000.0,IT1,1999-12-22
3196,Chiedozie Ogbene,,3000000.0,GB1,1997-05-01
3197,Bogdan Milovanov,2024-06-30 00:00:00,500000.0,PO1,1998-04-19
3198,Lennard Maloney,2025-06-30 00:00:00,3500000.0,L1,1999-10-08
3199,Marc Guéhi,2026-06-30 00:00:00,38000000.0,GB1,2000-07-13
3200,Emile Smith Rowe,2026-06-30 00:00:00,25000000.0,GB1,2000-07-28
3201,Danny Namaso,2028-06-30 00:00:00,5000000.0,PO1,2000-08-28
3202,Callum Hudson-Odoi,2026-06-30 00:00:00,12000000.0,GB1,2000-11-07
3203,Angel Gomes,2025-06-30 00:00:00,20000000.0,FR1,2000-08-31
3204,Alex Cochrane,2025-05-31 00:00:00,1000000.0,SC1,2000-04-21
3205,Ryan Sessegnon,2025-06-30 00:00:00,13000000.0,GB1,2000-05-18
3206,Jonathan Panzo,2024-06-30 00:00:00,1200000.0,BE1,2000-10-25
3207,Andrea Colpani,2028-06-30 00:00:00,15000000.0,IT1,1999-05-11
3208,Nadir Zortea,2024-06-30 00:00:00,2000000.0,IT1,1999-06-19
3209,Mert Yılmaz,2025-06-30 00:00:00,100000.0,TR1,1999-03-08
3210,Zakaria Aboukhlal,2026-06-30 00:00:00,10000000.0,FR1,2000-02-18
3211,Mitchell van Bergen,2027-06-30 00:00:00,1200000.0,NL1,1999-08-27
3212,Godfried Roemeratoe,2026-06-30 00:00:00,600000.0,NL1,1999-08-19
3213,Brenden Aaronson,2024-06-30 00:00:00,14000000.0,L1,2000-10-22
3214,Felix Agu,2025-06-30 00:00:00,600000.0,L1,1999-09-27
3215,Michal Skoras,2027-06-30 00:00:00,4500000.0,BE1,2000-02-15
3216,Douglas Augusto,2027-06-30 00:00:00,6000000.0,FR1,1997-01-13
3217,Aleksandar Jukic,2027-06-30 00:00:00,800000.0,RU1,2000-07-26
3218,Sofian Kiyine,2026-06-30 00:00:00,600000.0,BE1,1997-10-02
3219,Aleksandr Soldatenkov,2026-06-30 00:00:00,4000000.0,RU1,1996-12-28
3220,Vladislav Sarveli,2026-06-30 00:00:00,900000.0,RU1,1997-10-01
3221,Stefan Schimmer,2026-06-30 00:00:00,500000.0,L1,1994-04-28
3222,Mouhamed Belkheir,2025-06-30 00:00:00,400000.0,NL1,1999-01-02
3223,Davide Frattesi,2024-06-30 00:00:00,30000000.0,IT1,1999-09-22
3224,Boubacar Kamara,2027-06-30 00:00:00,38000000.0,GB1,1999-11-23
3225,Rafik Guitane,2026-06-30 00:00:00,3500000.0,PO1,1999-05-26
3226,Emanuel Vignato,2024-06-30 00:00:00,1100000.0,IT1,2000-08-24
3227,Sergio Ruiz,2026-06-30 00:00:00,1000000.0,ES1,1994-12-16
3228,Rayyan Baniya,2027-06-30 00:00:00,3500000.0,TR1,1999-02-18
3229,Maxence Prévot,2026-06-30 00:00:00,1500000.0,BE1,1997-04-09
3230,Andreaw Gravillon,2026-06-30 00:00:00,4700000.0,TR1,1998-02-08
3231,Batista Mendy,2027-06-30 00:00:00,8000000.0,TR1,2000-01-12
3232,Yacine Adli,2026-06-30 00:00:00,8000000.0,IT1,2000-07-29
3233,Maxence Caqueret,2027-06-30 00:00:00,18000000.0,FR1,2000-02-15
3234,Alexis Flips,2024-06-30 00:00:00,3500000.0,TR1,2000-01-18
3235,Moussa Diaby,2028-06-30 00:00:00,60000000.0,GB1,1999-07-07
3236,Samuel Essende,2026-06-30 00:00:00,1500000.0,PO1,1998-01-23
3237,Wilfried Kanga,2024-06-30 00:00:00,3500000.0,BE1,1998-02-21
3238,Alexandre Olliero,2026-06-30 00:00:00,500000.0,FR1,1996-02-15
3239,Marios Vrousai,2024-06-30 00:00:00,800000.0,PO1,1998-07-02
3240,Ilya Gaponov,2024-06-30 00:00:00,600000.0,RU1,1997-10-25
3241,Ivan Sergeev,2025-06-30 00:00:00,6000000.0,RU1,1995-05-11
3242,Yann Kitala,2024-06-30 00:00:00,700000.0,NL1,1998-04-09
3243,Gédéon Kalulu,2026-06-30 00:00:00,4500000.0,FR1,1997-08-29
3244,Houssem Aouar,2028-06-30 00:00:00,13000000.0,IT1,1998-06-30
3245,Harry Paton,2025-05-31 00:00:00,300000.0,SC1,1998-05-23
3246,Selim Dilli,2025-06-30 00:00:00,175000.0,TR1,1998-05-26
3247,Hüseyin Türkmen,2027-06-30 00:00:00,500000.0,TR1,1998-01-01
3248,Vladislav Malkevich,2026-06-30 00:00:00,600000.0,RU1,1999-12-04
3249,Javi Montero,2024-06-30 00:00:00,1200000.0,PO1,1999-01-14
3250,Toni Borevkovic,2026-06-30 00:00:00,1000000.0,PO1,1997-06-18
3251,Valeriy Bondar,2024-10-31 00:00:00,5000000.0,UKR1,1999-02-27
3252,Ilya Putrya,2024-06-30 00:00:00,700000.0,UKR1,1998-05-15
3253,Volodymyr Yakimets,2025-06-30 00:00:00,300000.0,UKR1,1998-03-03
3254,Vladyslav Bugay,2025-06-30 00:00:00,200000.0,UKR1,1997-10-27
3255,Rodrigo Escoval,2025-06-30 00:00:00,500000.0,PO1,1997-05-08
3256,Artem Kozak,2025-06-30 00:00:00,600000.0,UKR1,1998-05-28
3257,Yevgeniy Smyrnyi,2026-06-30 00:00:00,400000.0,UKR1,1998-08-18
3258,Roman Vantukh,2026-06-30 00:00:00,700000.0,UKR1,1998-07-04
3259,Finlay Robertson,2025-05-31 00:00:00,150000.0,SC1,2002-11-12
3260,Manor Solomon,2028-06-30 00:00:00,18000000.0,GB1,1999-07-24
3261,Elton Kabangu,2026-06-30 00:00:00,900000.0,BE1,1998-02-08
3262,Maxi Gómez,2024-06-30 00:00:00,2500000.0,ES1,1996-08-14
3263,Sandro Tonali,2028-06-30 00:00:00,40000000.0,GB1,2000-05-08
3264,Davidson,2025-06-30 00:00:00,900000.0,TR1,1991-03-05
3265,Jordi Osei-Tutu,2024-06-30 00:00:00,800000.0,GR1,1998-10-02
3266,Alessandro Zanoli,2024-06-30 00:00:00,6000000.0,IT1,2000-10-03
3267,Joel Fameyeh,2024-06-30 00:00:00,1500000.0,RU1,1997-05-14
3268,Dani Cárdenas,2027-06-30 00:00:00,1800000.0,ES1,1997-03-28
3269,Giuseppe Caso,2025-06-30 00:00:00,3000000.0,IT1,1998-12-09
3270,Harvey Barnes,2028-06-30 00:00:00,35000000.0,GB1,1997-12-09
3271,Achraf Hakimi,2026-06-30 00:00:00,65000000.0,FR1,1998-11-04
3272,Cristian Rivero,2024-06-30 00:00:00,200000.0,ES1,1998-03-21
3273,Gonzalo Villar,2027-06-30 00:00:00,2800000.0,ES1,1998-03-23
3274,Ferran Torres,2027-06-30 00:00:00,35000000.0,ES1,2000-02-29
3275,Martin Hongla,2027-06-30 00:00:00,2800000.0,ES1,1998-03-16
3276,Saevar Atli Magnússon,2025-06-30 00:00:00,800000.0,DK1,2000-06-16
3277,Cammy Devlin,2025-05-31 00:00:00,800000.0,SC1,1998-06-07
3278,Cammy MacPherson,2024-05-31 00:00:00,400000.0,SC1,1998-12-29
3279,Kyle Magennis,2025-05-31 00:00:00,350000.0,SC1,1998-08-26
3280,Fraser Murray,2025-05-31 00:00:00,325000.0,SC1,1999-05-07
3281,Beni Baningime,2024-05-31 00:00:00,900000.0,SC1,1998-09-09
3282,Marcus Tavernier,2028-06-30 00:00:00,17000000.0,GB1,1999-03-22
3283,Rémi Oudin,2026-06-30 00:00:00,3500000.0,IT1,1996-11-18
3284,Pau Torres,2028-06-30 00:00:00,45000000.0,GB1,1997-01-16
3285,Aleksandar Busnic,2024-06-30 00:00:00,900000.0,PO1,1997-12-04
3286,Kye Rowles,2028-05-31 00:00:00,1000000.0,SC1,1998-06-24
3287,Siebe Van der Heyden,2028-06-30 00:00:00,3000000.0,ES1,1998-05-30
3288,Adam Ounas,2024-06-30 00:00:00,5000000.0,FR1,1996-11-11
3289,Eljif Elmas,2028-06-30 00:00:00,24000000.0,L1,1999-09-24
3290,Joel Felix,2024-06-30 00:00:00,500000.0,DK1,1998-01-13
3291,Hans Christian Bernat,2024-06-30 00:00:00,350000.0,DK1,2000-11-13
3292,Oliver Olsen,2026-06-30 00:00:00,350000.0,DK1,2000-08-13
3293,Benjamin Hvidt,,200000.0,DK1,2000-03-12
3294,Nikolas Nartey,2025-06-30 00:00:00,800000.0,L1,2000-02-22
3295,Victor Jensen,2026-06-30 00:00:00,1500000.0,NL1,2000-02-08
3296,Nikolai Baden Frederiksen,2027-06-30 00:00:00,700000.0,DK1,2000-05-18
3297,Roman Kvet,2024-06-30 00:00:00,800000.0,TR1,1997-12-17
3298,Kevin Van Den Kerkhof,2026-06-30 00:00:00,3000000.0,FR1,1996-03-14
3299,Daniil Fomin,2025-06-30 00:00:00,7500000.0,RU1,1997-03-02
3300,Callum McCowatt,2027-12-31 00:00:00,700000.0,DK1,1999-04-30
3301,Rafael Camacho,2024-06-30 00:00:00,1500000.0,PO1,2000-05-22
3302,Jadon Sancho,2024-06-30 00:00:00,25000000.0,L1,2000-03-25
3303,Dara O'Shea,2027-06-30 00:00:00,7000000.0,GB1,1999-03-04
3304,Edson Álvarez,2028-06-30 00:00:00,35000000.0,GB1,1997-10-24
3305,Adam Gnezda Cerin,2026-06-30 00:00:00,3000000.0,GR1,1999-07-16
3306,Rogério,2027-06-30 00:00:00,7500000.0,L1,1998-01-13
3307,Dodô,2027-06-30 00:00:00,20000000.0,IT1,1998-11-17
3308,Éder Militão,2028-06-30 00:00:00,70000000.0,ES1,1998-01-18
3309,Exequiel Palacios,2028-06-30 00:00:00,40000000.0,L1,1998-10-05
3310,Edgar González,2028-06-30 00:00:00,3000000.0,ES1,1997-04-01
3311,Ignacio Saavedra,2027-06-30 00:00:00,1200000.0,RU1,1999-01-12
3312,Maksym Lunyov,2025-06-30 00:00:00,400000.0,UKR1,1998-05-22
3313,Samuel Chukwueze,2028-06-30 00:00:00,23000000.0,IT1,1999-05-22
3314,Victor Osimhen,2026-06-30 00:00:00,110000000.0,IT1,1998-12-29
3315,Jô,2024-06-30 00:00:00,200000.0,PO1,1995-05-01
3316,Amadou Haidara,2025-06-30 00:00:00,17000000.0,L1,1998-01-31
3317,Morlaye Sylla,2025-06-30 00:00:00,1500000.0,PO1,1998-07-27
3318,Aleksey Mironov,2027-12-31 00:00:00,1200000.0,RU1,2000-01-01
3319,Gonzalo Montiel,2024-06-30 00:00:00,10000000.0,GB1,1997-01-01
3320,Anastasios Chatzigiovanis,2024-06-30 00:00:00,1700000.0,TR1,1997-05-31
3321,Robert Sánchez,2030-06-30 00:00:00,30000000.0,GB1,1997-11-18
3322,Claudinho,2027-06-30 00:00:00,18000000.0,RU1,1997-01-28
3323,Jon McCracken,2024-05-31 00:00:00,250000.0,SC1,2000-05-24
3324,Stephen Welsh,2027-05-31 00:00:00,800000.0,SC1,2000-01-19
3325,Lewis Mayo,2026-05-31 00:00:00,500000.0,SC1,2000-03-19
3326,Stephen Kelly,2025-05-31 00:00:00,550000.0,SC1,2000-04-13
3327,Mikael Anderson,2026-06-30 00:00:00,1000000.0,DK1,1998-07-01
3328,Kahraman Demirtaş,2024-06-30 00:00:00,100000.0,TR1,1994-05-01
3329,Jordan Beyer,2027-06-30 00:00:00,16000000.0,GB1,2000-05-19
3330,Rabbi Matondo,2026-05-31 00:00:00,2500000.0,SC1,2000-09-09
3331,David Hancko,2028-06-30 00:00:00,35000000.0,NL1,1997-12-13
3332,Andriy Lunin,2025-06-30 00:00:00,8000000.0,ES1,1999-02-11
3333,Denys Popov,2025-09-30 00:00:00,2500000.0,UKR1,1999-02-17
3334,Vitaliy Mykolenko,2026-06-30 00:00:00,28000000.0,GB1,1999-05-29
3335,Vladyslav Naumets,2025-06-30 00:00:00,400000.0,UKR1,1999-03-07
3336,Oleksiy Khakhlyov,2025-12-31 00:00:00,250000.0,UKR1,1999-02-06
3337,Andriy Kulakov,2026-06-30 00:00:00,300000.0,UKR1,1999-04-28
3338,Oleksiy Kashchuk,2024-06-30 00:00:00,2500000.0,UKR1,2000-06-29
3339,Denis Yanakov,2024-06-30 00:00:00,300000.0,UKR1,1999-01-01
3340,Vladislav Karapuzov,2024-06-30 00:00:00,700000.0,RU1,2000-01-06
3341,Nicolas Seiwald,2028-06-30 00:00:00,20000000.0,L1,2001-05-04
3342,Nicolai Clausen,2024-06-30 00:00:00,150000.0,DK1,1995-06-10
3343,Yukinari Sugawara,2025-06-30 00:00:00,15000000.0,NL1,2000-06-28
3344,Yuki Kobayashi,2028-05-31 00:00:00,650000.0,SC1,2000-07-18
3345,Keito Nakamura,2028-06-30 00:00:00,10000000.0,FR1,2000-07-28
3346,Takefusa Kubo,2029-06-30 00:00:00,60000000.0,ES1,2001-06-04
